Äŕňŕ;Ęîđäčíŕňű,0;;Ďëîůŕäü ďîćŕđŕ, ęě2;Ńđĺäí˙˙ ňĺěďĺđŕňóđŕ âîçäóőŕ, Ń0;Ńđĺäí˙˙ îňíîńčňĺëüíŕ˙ âëŕćíîńňü âîçäóőŕ, %;Ęîëč÷ĺńňâî îńŕäęîâ, ěě;Íŕďđŕâëĺíčĺ âĺňđŕ â 12:00;Ńđĺäí˙˙ ńęîđîńňü âĺňđŕ, ě/c;Çŕăđ˙çíĺíčĺ 137Cs, ęÁę/ě2;Ďđčěĺ÷ŕíčĺ
;ń,ř;â,ä;;;;;;;;
25.05.18;52.781283;33.077014;;17,6;55,1;0;ŃÂ;3;;
25.05.18;52.782333;33.082844;;17,6;55,1;0;ŃÂ;3;;
25.05.18;52.170321;34.501925;;17,6;55,1;0;ŃÂ;3;;
25.05.18;52.931956;34.433109;;17,6;55,1;0;ŃÂ;3;;
25.05.18;52.937828;34.433685;;17,6;55,1;0;ŃÂ;3;;
25.05.18;52.93592;34.439052;;17,6;55,1;0;ŃÂ;3;;
25.05.18;53.541035;33.717899;;17,6;55,1;0;ŃÂ;3;;
26.05.18;52.732549;32.828521;3,45;14,8;44,3;0;Â;2,4;;
26.05.18;52.320651;32.703552;4,16;14,8;44,3;0;Â;2,4;;
26.05.18;52.804085;32.225292;;14,8;44,3;0;Â;2,4;;
26.05.18;52.901896;32.806819;;14,8;44,3;0;Â;2,4;;
26.05.18;52.590576;31.678019;;14,8;44,3;0;Â;2,4;;
26.05.18;52.556747;32.027732;;14,8;44,3;0;Â;2,4;;
26.05.18;52.275562;31.835686;;14,8;44,3;0;Â;2,4;;
26.05.18;52.251045;32.180842;;14,8;44,3;0;Â;2,4;;
26.05.18;52.334084;32.326457;;14,8;44,3;0;Â;2,4;;
26.05.18;52.453106;33.308505;;14,8;44,3;0;Â;2,4;;
26.05.18;52.141272;34.707759;;14,8;44,3;0;Â;2,4;;
26.05.18;52.235145;34.765548;;14,8;44,3;0;Â;2,4;;
26.05.18;52.304409;34.576729;;14,8;44,3;0;Â;2,4;;
26.05.18;52.419071;34.531059;;14,8;44,3;0;Â;2,4;;
26.05.18;52.992142;34.107234;;14,8;44,3;0;Â;2,4;;
26.05.18;53.050541;33.617348;;14,8;44,3;0;Â;2,4;;
26.05.18;53.258735;34.480411;;14,8;44,3;0;Â;2,4;;
26.05.18;53.050541;33.617348;;14,8;44,3;0;Â;2,4;;
27.05.18;52.806274;32.221737;;16;42,3;0;Ç;1,1;;
27.05.18;52.805489;32.227882;;16;42,3;0;Ç;1,1;;
27.05.18;52.761898;33.674163;;16;42,3;0;Ç;1,1;;
27.05.18;53.096614;35.040957;;16;42,3;0;Ç;1,1;;
27.05.18;53.443474;34.418419;;16;42,3;0;Ç;1,1;;
28.05.18;52.808296;32.224238;;18,1;47,9;0;Â;2,1;;
28.05.18;52.804282;32.222885;;18,1;47,9;0;Â;2,1;;
28.05.18;52.306197;34.588341;;18,1;47,9;0;Â;2,1;;
28.05.18;53.034851;35.207187;;18,1;47,9;0;Â;2,1;;
28.05.18;53.444794;34.417568;;18,1;47,9;0;Â;2,1;;
28.05.18;53.658042;33.733597;;18,1;47,9;0;Â;2,1;;
28.05.18;53.257827;33.198897;;18,1;47,9;0;Â;2,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
29.05.18;52.805346;32.222378;;17,4;38,4;0;ŢÂ;1,1;;
29.05.18;53.169383;34.99591;;17,4;38,4;0;ŢÂ;1,1;;
29.05.18;53.445858;34.41515;;17,4;38,4;0;ŢÂ;1,1;;
29.05.18;53.60976;34.334456;;17,4;38,4;0;ŢÂ;1,1;;
29.05.18;53.369129;33.205547;;17,4;38,4;0;ŢÂ;1,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
30.05.18;52.80323;32.224395;;20,7;45,4;0;Ç;4,1;;
30.05.18;53.442944;34.414241;;20,7;45,4;0;Ç;4,1;;
31.05.18;53.134991;32.646248;;15,5;43,4;0;Ń;3,1;;
31.05.18;52.805775;32.221451;;15,5;43,4;0;Ń;3,1;;
31.05.18;52.804688;32.227328;;15,5;43,4;0;Ń;3,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
31.05.18;52.579887;31.687945;;15,5;43,4;0;Ń;3,1;;
31.05.18;53.442875;34.421008;;15,5;43,4;0;Ń;3,1;;
31.05.18;52.934081;33.660636;;15,5;43,4;0;Ń;3,1;;
31.05.18;53.071807;33.400233;;15,5;43,4;0;Ń;3,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
01.06.18;53.093945;32.44838;;10,6;48,1;0;ŃÇ;2,1;;
01.06.18;52.806758;32.223849;;10,6;48,1;0;ŃÇ;2,1;;
01.06.18;53.442562;34.418991;;10,6;48,1;0;ŃÇ;2,1;;
02.06.18;52.643345;32.403834;;15,4;51,1;0;Ç;1,4;;Âáëčçč ňîđô˙íčęŕ
02.06.18;52.512123;31.965545;;15,4;51,1;0;Ç;1,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
02.06.18;52.519473;33.278896;;15,4;51,1;0;Ç;1,4;;
02.06.18;52.7261;33.391609;;15,4;51,1;0;Ç;1,4;;
02.06.18;52.721694;33.392326;;15,4;51,1;0;Ç;1,4;;
02.06.18;53.444758;34.419693;;15,4;51,1;0;Ç;1,4;;
03.06.18;52.805396;32.228695;;18,2;57,6;0,6;Ç;1,9;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
03.06.18;52.771869;33.043449;;18,2;57,6;0,6;Ç;1,9;;
03.06.18;52.768974;33.046168;;18,2;57,6;0,6;Ç;1,9;;
04.06.18;53.536634;33.759613;1,998;20,7;49,3;0;Ç;2,3;;
04.06.18;53.442126;34.419101;;20,7;49,3;0;Ç;2,3;;
04.06.18;53.074829;31.967997;;20,7;49,3;0;Ç;2,3;;
04.06.18;53.00333;32.385868;;20,7;49,3;0;Ç;2,3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
04.06.18;52.808201;32.222125;;20,7;49,3;0;Ç;2,3;;
04.06.18;52.803969;32.224303;;20,7;49,3;0;Ç;2,3;;
04.06.18;52.746323;32.17084;;20,7;49,3;0;Ç;2,3;;
04.06.18;52.771293;33.0405;;20,7;49,3;0;Ç;2,3;;
04.06.18;52.075867;34.344989;;20,7;49,3;0;Ç;2,3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
05.06.18;53.532553;33.756866;4,69;15,5;44,8;0;ŃÇ;5;;
05.06.18;53.442958;34.421126;;15,5;44,8;0;ŃÇ;5;;
05.06.18;52.955276;31.688383;;15,5;44,8;0;ŃÇ;5;;
05.06.18;53.027096;32.358661;;15,5;44,8;0;ŃÇ;5;;
05.06.18;52.806922;32.224846;;15,5;44,8;0;ŃÇ;5;;
05.06.18;52.803534;32.222972;;15,5;44,8;0;ŃÇ;5;;
05.06.18;52.821983;32.647697;;15,5;44,8;0;ŃÇ;5;;
05.06.18;52.424804;33.036376;;15,5;44,8;0;ŃÇ;5;;
05.06.18;52.123394;34.496494;;15,5;44,8;0;ŃÇ;5;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
05.06.18;53.106598;34.048519;;15,5;44,8;0;ŃÇ;5;;Âáëčçč ňîđô˙íčęŕ
06.06.18;53.531737;33.755493;3,76;10;60,5;0;ŃÇ;2,9;;
06.06.18;53.444057;34.420605;;10;60,5;0;ŃÇ;2,9;;
07.06.18;53.442253;34.416919;;11,4;56,5;0;Ç;1,8;;
08.06.18;52.750197;32.447143;;16,5;46,3;0;Ç;2,4;;
08.06.18;53.442623;34.421432;;16,5;46,3;0;Ç;2,4;;
08.06.18;53.640865;33.700794;;16,5;46,3;0;Ç;2,4;;
09.06.18;52.805485;32.22332;;13,2;53,6;2;Ń;2,1;;
09.06.18;52.584625;31.68949;;13,2;53,6;2;Ń;2,1;;
09.06.18;52.249465;32.176922;;13,2;53,6;2;Ń;2,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
09.06.18;52.444098;33.306148;;13,2;53,6;2;Ń;2,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
09.06.18;52.431137;33.442901;;13,2;53,6;2;Ń;2,1;;
09.06.18;53.343468;35.006802;;13,2;53,6;2;Ń;2,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
09.06.18;53.342693;35.000301;;13,2;53,6;2;Ń;2,1;;Âáëčçč ňîđô˙íčęŕ
09.06.18;53.442257;34.418391;;13,2;53,6;2;Ń;2,1;;
09.06.18;53.611195;34.331893;;13,2;53,6;2;Ń;2,1;;
09.06.18;53.654479;33.490397;;13,2;53,6;2;Ń;2,1;;
09.06.18;53.652283;33.492404;;13,2;53,6;2;Ń;2,1;;
10.06.18;52.804501;32.22467;;14,3;45;0;ŢÇ;1,1;;
10.06.18;52.699165;32.602264;;14,3;45;0;ŢÇ;1,1;;
10.06.18;52.483241;32.067261;;14,3;45;0;ŢÇ;1,1;;
10.06.18;52.492535;32.925826;;14,3;45;0;ŢÇ;1,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
10.06.18;52.310856;33.947765;;14,3;45;0;ŢÇ;1,1;;
10.06.18;53.187034;34.831093;;14,3;45;0;ŢÇ;1,1;;
10.06.18;53.442825;34.415126;;14,3;45;0;ŢÇ;1,1;;
10.06.18;53.688438;33.251803;;14,3;45;0;ŢÇ;1,1;;
10.06.18;53.687424;33.245968;;14,3;45;0;ŢÇ;1,1;;
10.06.18;53.686417;33.240128;;14,3;45;0;ŢÇ;1,1;;
11.06.18;52.805408;32.225124;;18,4;45,6;0;Ń;0,8;;
11.06.18;52.733501;33.403942;;18,4;45,6;0;Ń;0,8;;
11.06.18;53.236481;34.452239;;18,4;45,6;0;Ń;0,8;;
11.06.18;53.493908;33.882548;;18,4;45,6;0;Ń;0,8;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
12.06.18;53.444167;34.416302;;17,3;74,6;17;Ţ;1,1;;
13.06.18;52.807383;32.222622;;18,5;61;0;ŃÇ;1,8;;
13.06.18;52.639053;32.310298;;18,5;61;0;ŃÇ;1,8;;
13.06.18;53.442787;34.419704;;18,5;61;0;ŃÇ;1,8;;
14.06.18;52.80601;32.224026;;19,2;61;0;ŃÂ;2,6;;
14.06.18;53.443339;34.413886;;19,2;61;0;ŃÂ;2,6;;
14.06.18;53.417389;34.034984;;19,2;61;0;ŃÂ;2,6;;
16.06.18;52.288444;32.100483;;16,6;55,6;0,3;Â;3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
16.06.18;53.240818;34.394778;;16,6;55,6;0,3;Â;3;;
16.06.18;53.237408;34.392849;;16,6;55,6;0,3;Â;3;;
16.06.18;53.502002;33.814971;;16,6;55,6;0,3;Â;3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
16.06.18;53.316409;33.353293;;16,6;55,6;0,3;Â;3;;
16.06.18;53.315284;33.343544;;16,6;55,6;0,3;Â;3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
17.06.18;52.806346;32.225647;;19,6;47;0;Â;2;;
17.06.18;53.257373;34.394215;;19,6;47;0;Â;2;;
17.06.18;53.169186;34.99633;;19,6;47;0;Â;2;;
17.06.18;53.444491;34.419524;;19,6;47;0;Â;2;;
18.06.18;53.443873;34.417575;;21;52,6;0;ŃÇ;1,3;;
19.06.18;52.730258;32.621718;;22,8;60;0;Ç;1,8;;
19.06.18;53.444641;34.419997;;22,8;60;0;Ç;1,8;;
20.06.18;52.807231;32.221554;;20;56,3;0;Ç;3,1;;
20.06.18;52.698231;32.749511;;20;56,3;0;Ç;3,1;;
20.06.18;52.674854;33.003395;;20;56,3;0;Ç;3,1;;
20.06.18;53.44212;34.414607;;20;56,3;0;Ç;3,1;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
21.06.18;52.804938;32.225726;;20,7;50,6;0;Ç;1,8;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
21.06.18;53.170013;34.996718;;20,7;50,6;0;Ç;1,8;;
21.06.18;53.443417;34.418049;;20,7;50,6;0;Ç;1,8;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
22.06.18;52.806239;32.223076;;22,8;57,3;0;ŢÇ;2;;
22.06.18;52.803855;32.221274;;22,8;57,3;0;ŢÇ;2;;
22.06.18;52.476135;34.888821;;22,8;57,3;0;ŢÇ;2;;
22.06.18;52.580802;34.606578;;22,8;57,3;0;ŢÇ;2;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
22.06.18;52.852531;34.397498;;22,8;57,3;0;ŢÇ;2;;
22.06.18;53.44038;34.41962;;22,8;57,3;0;ŢÇ;2;;
25.06.18;52.805042;32.221802;;15;70,9;0;ŢÇ;0,8;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
25.06.18;52.805046;32.224875;;15;70,9;0;ŢÇ;0,8;;
25.06.18;53.44451;34.422195;;15;70,9;0;ŢÇ;0,8;;
26.06.18;52.493881;32.926085;;18,5;56,4;0;ŃÂ;1,3;;
26.06.18;53.445778;34.415497;;18,5;56,4;0;ŃÂ;1,3;;
26.06.18;53.556164;33.865974;;18,5;56,4;0;ŃÂ;1,3;;
26.06.18;53.295646;33.202133;;18,5;56,4;0;ŃÂ;1,3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
27.06.18;52.411006;34.614486;5,76;21,1;50,3;0;Â;3;;
27.06.18;52.805259;32.22242;;21,1;50,3;0;Â;3;;
27.06.18;52.804297;32.228058;;21,1;50,3;0;Â;3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
27.06.18;52.613166;32.751972;;21,1;50,3;0;Â;3;;
27.06.18;52.610686;32.753352;;21,1;50,3;0;Â;3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
27.06.18;52.769923;33.041526;;21,1;50,3;0;Â;3;;
27.06.18;53.442158;34.414291;;21,1;50,3;0;Â;3;;
28.06.18;52.959304;33.933903;;21,6;49,3;0;ŃÂ;2,6;;
28.06.18;53.218925;34.63728;;21,6;49,3;0;ŃÂ;2,6;;
28.06.18;53.444659;34.419761;;21,6;49,3;0;ŃÂ;2,6;;
29.06.18;53.443966;34.419105;;22,3;54,5;0;ŢÂ;1,6;;
30.06.18;53.378883;33.243171;;21,4;71,3;1;ŢÂ;2,3;;
01.07.18;53.442204;34.417267;;17,2;89,1;51,3;Ţ;1,5;;
02.07.18;52.805164;32.226756;;13,2;74,8;5,3;ŢÇ;2;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
02.07.18;53.441563;34.418448;;13,2;74,8;5,3;ŢÇ;2;;
02.07.18;53.78477;34.089371;;13,2;74,8;5,3;ŢÇ;2;;
05.07.18;52.806693;34.15062;;16,5;76,3;0;Ç;1,9;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
05.07.18;52.804478;34.149647;;16,5;76,3;0;Ç;1,9;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
05.07.18;52.884335;33.013694;;16,5;76,3;0;Ç;1,9;;
06.07.18;52.765544;32.039332;;19,9;67,3;4;Ç;1,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
06.07.18;52.762328;32.035603;;19,9;67,3;4;Ç;1,4;;
06.07.18;52.804348;34.153126;;19,9;67,3;4;Ç;1,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
07.07.18;53.443786;34.421246;;18,2;69,9;0;Ç;2,3;;
08.07.18;53.44355;34.416801;;17,9;75,4;0,7;Ç;2,5;;
08.07.18;53.620747;33.813339;;17,9;75,4;0,7;Ç;2,5;;
08.07.18;53.617054;33.81573;;17,9;75,4;0,7;Ç;2,5;;
09.07.18;52.543395;32.669303;;18,2;78,9;0,7;Ç;2,3;;
10.07.18;52.804931;32.223831;;19,4;70,3;0;ŃÇ;1,6;;
10.07.18;52.578013;32.070693;;19,4;70,3;0;ŃÇ;1,6;;
10.07.18;52.236973;32.003837;;19,4;70,3;0;ŃÇ;1,6;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
10.07.18;53.44241;34.419547;;19,4;70,3;0;ŃÇ;1,6;;
10.07.18;53.574233;34.08514;;19,4;70,3;0;ŃÇ;1,6;;
11.07.18;52.806914;32.225681;;20,1;67,5;0;Ń;1,4;;
11.07.18;52.807075;32.22034;;20,1;67,5;0;Ń;1,4;;
11.07.18;52.803267;32.224887;;20,1;67,5;0;Ń;1,4;;
11.07.18;53.443398;34.418419;;20,1;67,5;0;Ń;1,4;;
12.07.18;53.140991;32.693966;;21;71,3;0;ŃÇ;1,4;;
12.07.18;52.238136;32.000293;;21;71,3;0;ŃÇ;1,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
12.07.18;52.956898;33.938995;;21;71,3;0;ŃÇ;1,4;;
12.07.18;52.953635;33.940521;;21;71,3;0;ŃÇ;1,4;;
12.07.18;53.381419;34.260372;;21;71,3;0;ŃÇ;1,4;;
12.07.18;53.445633;34.414066;;21;71,3;0;ŃÇ;1,4;;
12.07.18;53.140991;32.693966;;21;71,3;0;ŃÇ;1,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
13.07.18;52.804764;32.221741;;20,4;76;2,9;Â;1;;
13.07.18;52.803801;32.227375;;20,4;76;2,9;Â;1;;
13.07.18;53.441325;34.41732;;20,4;76;2,9;Â;1;;
14.07.18;53.442757;34.421191;;19,9;77;7;ŃÂ;1,3;;
15.07.18;52.805732;32.222602;;17,5;93,4;10;ŃÂ;1,5;;
15.07.18;53.443047;34.415604;;17,5;93,4;10;ŃÂ;1,5;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
17.07.18;52.924591;34.397247;;21,7;83;20;ŃÂ;2,4;;
18.07.18;52.806404;32.224442;;21,4;80,5;1;Ń;2,4;;
18.07.18;52.722847;34.567035;;21,4;80,5;1;Ń;2,4;;
18.07.18;52.804419;33.597838;;21,4;80,5;1;Ń;2,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
18.07.18;52.80946;34.081818;;21,4;80,5;1;Ń;2,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
18.07.18;52.925507;34.401432;;21,4;80,5;1;Ń;2,4;;
18.07.18;53.00307;34.553245;;21,4;80,5;1;Ń;2,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
18.07.18;53.219589;34.63901;;21,4;80,5;1;Ń;2,4;;
18.07.18;53.442726;34.415901;;21,4;80,5;1;Ń;2,4;;
19.07.18;52.875937;32.87252;;20,4;87,3;3,4;Ń;1,6;;Âáëčçč ňîđô˙íčęŕ
19.07.18;53.217461;34.636997;;20,4;87,3;3,4;Ń;1,6;;
19.07.18;53.44458;34.419289;;20,4;87,3;3,4;Ń;1,6;;
20.07.18;52.633591;32.521544;;21,6;81,4;0,8;ŃÂ;1,1;;
21.07.18;53.44382;34.4188;;20,5;86,9;50;ŢÂ;0,8;;
22.07.18;52.633369;34.257903;;20,8;88;7,2;Â;2,5;;
22.07.18;53.440437;34.413176;;20,8;88;7,2;Â;2,5;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
23.07.18;52.762878;32.064139;;19,7;88,5;4,3;Â;2,5;;
23.07.18;52.761523;32.057536;;19,7;88,5;4,3;Â;2,5;;
24.07.18;52.63768;34.252444;;19,3;88,5;6;ŃÂ;2,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
24.07.18;52.635566;34.2537;;19,3;88,5;6;ŃÂ;2,4;;
25.07.18;52.804389;32.22208;;19,2;82,9;20;ŃÂ;1,8;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
25.07.18;52.172241;34.504123;;19,2;82,9;20;ŃÂ;1,8;;
26.07.18;52.804577;32.224735;;22;76,5;0;ŃÂ;2,6;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
26.07.18;52.803703;32.221107;;22;76,5;0;ŃÂ;2,6;;
26.07.18;53.441936;34.414497;;22;76,5;0;ŃÂ;2,6;;
27.07.18;52.600962;33.038635;3,7;22,8;69,8;1;Â;2,8;;
27.07.18;52.806102;32.22494;;22,8;69,8;1;Â;2,8;;
27.07.18;53.443901;34.416553;;22,8;69,8;1;Â;2,8;;
27.07.18;53.369267;33.201987;;22,8;69,8;1;Â;2,8;;
27.07.18;53.368;33.2056;;22,8;69,8;1;Â;2,8;;
28.07.18;53.443522;34.420322;;24,8;57,9;0;Â;2,4;;
29.07.18;52.804442;32.224957;;23,6;65,5;0;Â;3,3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
29.07.18;53.453171;34.415733;;23,6;65,5;0;Â;3,3;;
30.07.18;52.589928;34.696758;;21,8;68;0;Â;3,3;;
30.07.18;52.903942;34.178661;;21,8;68;0;Â;3,3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
30.07.18;53.44245;34.415043;;21,8;68;0;Â;3,3;;
31.07.18;52.806503;32.226738;;20,8;61,5;0;Â;2,4;;
31.07.18;52.802951;32.22435;;20,8;61,5;0;Â;2,4;;
31.07.18;52.886714;34.6008;;20,8;61,5;0;Â;2,4;;
31.07.18;53.21983;34.639541;;20,8;61,5;0;Â;2,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
31.07.18;53.27;33.941;;20,8;61,5;0;Â;2,4;;
31.07.18;53.347663;34.294391;;20,8;61,5;0;Â;2,4;;
31.07.18;53.438244;34.418438;;20,8;61,5;0;Â;2,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
01.08.18;52.805945;32.222897;;20,7;58,5;0;Â;1,4;;
01.08.18;52.532569;32.485935;;20,7;58,5;0;Â;1,4;;
01.08.18;52.33916;32.755852;;20,7;58,5;0;Â;1,4;;
01.08.18;52.339924;32.76184;;20,7;58,5;0;Â;1,4;;
01.08.18;53.444244;34.421619;;20,7;58,5;0;Â;1,4;;
01.08.18;53.156021;32.745471;;20,7;58,5;0;Â;1,4;;
01.08.18;53.151927;32.748367;;20,7;58,5;0;Â;1,4;;
02.08.18;52.953888;31.877708;;21,7;61;0;ŃÂ;1,6;;
02.08.18;52.807507;32.223186;;21,7;61;0;ŃÂ;1,6;;
02.08.18;52.803718;32.226218;;21,7;61;0;ŃÂ;1,6;;
02.08.18;52.678658;32.996737;;21,7;61;0;ŃÂ;1,6;;
02.08.18;53.218548;34.640201;;21,7;61;0;ŃÂ;1,6;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
02.08.18;53.443398;34.419345;;21,7;61;0;ŃÂ;1,6;;
02.08.18;53.708332;33.517913;;21,7;61;0;ŃÂ;1,6;;
03.08.18;52.99256;32.671664;;22,1;63,6;0;ŃÇ;1,6;;
03.08.18;52.990558;32.670799;;22,1;63,6;0;ŃÇ;1,6;;
03.08.18;52.987247;32.669089;;22,1;63,6;0;ŃÇ;1,6;;
03.08.18;52.803734;32.224987;;22,1;63,6;0;ŃÇ;1,6;;
03.08.18;53.216819;34.636981;;22,1;63,6;0;ŃÇ;1,6;;
03.08.18;53.445671;34.410251;;22,1;63,6;0;ŃÇ;1,6;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
03.08.18;53.982059;33.515511;;22,1;63,6;0;ŃÇ;1,6;;
04.08.18;52.806862;32.225109;;23,4;65,4;2;Ç;1,3;;
04.08.18;52.803558;32.223839;;23,4;65,4;2;Ç;1,3;;
04.08.18;52.69152;32.512188;;23,4;65,4;2;Ç;1,3;;
04.08.18;52.605843;32.743491;;23,4;65,4;2;Ç;1,3;;
04.08.18;52.611771;32.755591;;23,4;65,4;2;Ç;1,3;;
04.08.18;52.003661;34.394282;;23,4;65,4;2;Ç;1,3;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
04.08.18;53.247612;34.330424;;23,4;65,4;2;Ç;1,3;;
04.08.18;53.219151;34.638515;;23,4;65,4;2;Ç;1,3;;
04.08.18;53.444733;34.419453;;23,4;65,4;2;Ç;1,3;;
05.08.18;52.807175;32.226558;;22,5;68,3;0;ŃÇ;1,5;;
05.08.18;52.804729;32.225872;;22,5;68,3;0;ŃÇ;1,5;;
05.08.18;52.802414;32.51416;;22,5;68,3;0;ŃÇ;1,5;;
05.08.18;52.666035;31.982956;;22,5;68,3;0;ŃÇ;1,5;;
05.08.18;53.445517;34.419289;;22,5;68,3;0;ŃÇ;1,5;;
06.08.18;52.805775;32.22226;;21,2;64,5;0;Ç;2,4;;
06.08.18;52.670063;31.988754;;21,2;64,5;0;Ç;2,4;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
06.08.18;52.612747;32.757899;;21,2;64,5;0;Ç;2,4;;
06.08.18;52.164253;34.560574;;21,2;64,5;0;Ç;2,4;;
06.08.18;52.581829;34.609672;;21,2;64,5;0;Ç;2,4;;
06.08.18;53.442307;34.414813;;21,2;64,5;0;Ç;2,4;;
07.08.18;52.494905;32.945251;4,44;18,4;72,4;0,3;Ç;2,9;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
07.08.18;52.364908;34.604873;3,38;18,4;72,4;0,3;Ç;2,9;;
07.08.18;52.804606;32.227604;;18,4;72,4;0,3;Ç;2,9;;
07.08.18;52.338954;32.766177;;18,4;72,4;0,3;Ç;2,9;;
07.08.18;53.440727;34.4193;;18,4;72,4;0,3;Ç;2,9;;
08.08.18;53.026877;32.354594;;17,2;65,1;0,3;Ń;1,9;;
08.08.18;52.807312;32.219939 ;;17,2;65,1;0,3;Ń;1,9;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
08.08.18;52.805649 ;32.226261 ;;17,2;65,1;0,3;Ń;1,9;;
08.08.18;52.453369 ;33.010451 ;;17,2;65,1;0,3;Ń;1,9;;
08.08.18;52.452643 ;33.028644 ;;17,2;65,1;0,3;Ń;1,9;;
08.08.18;52.091648 ;34.352341 ;;17,2;65,1;0,3;Ń;1,9;;
08.08.18;52.582539 ;34.611225 ;;17,2;65,1;0,3;Ń;1,9;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
08.08.18;53.217029 ;34.636494 ;;17,2;65,1;0,3;Ń;1,9;;
08.08.18;53.303806 ;34.325378 ;;17,2;65,1;0,3;Ń;1,9;;
08.08.18;53.443141 ;34.416705 ;;17,2;65,1;0,3;Ń;1,9;;
09.08.18;52.806244 ;32.224323 ;;18,4;58,3;0;Â;1,1;;
09.08.18;53.440609 ;34.418476 ;;18,4;58,3;0;Â;1,1;;
09.08.18;53.284126 ;33.365062 ;;18,4;58,3;0;Â;1,1;;
10.08.18;52.806396 ;32.228221 ;;18,7;59,9;0;ŢÇ;0,9;;
10.08.18;52.807162 ;32.221462 ;;18,7;59,9;0;ŢÇ;0,9;;
10.08.18;52.656281 ;32.105938 ;;18,7;59,9;0;ŢÇ;0,9;;
10.08.18;52.651344 ;32.097370 ;;18,7;59,9;0;ŢÇ;0,9;;Âĺđî˙ňíűé ňĺőíîăĺííűé čńňî÷íčę
10.08.18;52.122100 ;34.269321 ;;18,7;59,9;0;ŢÇ;0,9;;
10.08.18;53.217152 ;34.640663 ;;18,7;59,9;0;ŢÇ;0,9;;
10.08.18;53.444225 ;34.414326 ;;18,7;59,9;0;ŢÇ;0,9;;
